,payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update,_merge
23090,14055,522,2,5936,0.99,2005-07-10 22:14:30,2006-02-15 22:20:58,left_only
23091,15540,580,1,5937,6.99,2005-07-10 22:16:08,2006-02-15 22:22:38,right_only
23092,15540,580,1,5937,6.99,2005-07-10 22:16:08,2006-02-15 22:22:38,left_only
23093,6361,236,2,5938,3.99,2005-07-10 22:17:42,2006-02-15 22:14:36,right_only
23094,6361,236,2,5938,3.99,2005-07-10 22:17:42,2006-02-15 22:14:36,left_only
23095,5611,207,2,5939,0.99,2005-07-10 22:30:05,2006-02-15 22:14:09,right_only
23096,5611,207,2,5939,0.99,2005-07-10 22:30:05,2006-02-15 22:14:09,left_only
23097,14478,538,2,594,2.99,2005-05-28 13:41:56,2006-02-15 22:21:25,right_only
23098,14478,538,2,594,2.99,2005-05-28 13:41:56,2006-02-15 22:21:25,left_only
23099,7904,292,1,5940,4.99,2005-07-10 22:31:01,2006-02-15 22:15:33,right_only
23100,7904,292,1,5940,4.99,2005-07-10 22:31:01,2006-02-15 22:15:33,left_only
23101,1187,43,2,5941,4.99,2005-07-10 22:40:47,2006-02-15 22:12:39,right_only
23102,1187,43,2,5941,4.99,2005-07-10 22:40:47,2006-02-15 22:12:39,left_only
23103,8591,317,2,5942,7.99,2005-07-10 22:47:17,2006-02-15 22:16:00,right_only
23104,8591,317,2,5942,7.99,2005-07-10 22:47:17,2006-02-15 22:16:00,left_only
23105,6877,255,1,5943,0.99,2005-07-10 22:48:13,2006-02-15 22:14:53,right_only
23106,6877,255,1,5943,0.99,2005-07-10 22:48:13,2006-02-15 22:14:53,left_only
23107,11653,432,1,5944,4.99,2005-07-10 22:51:44,2006-02-15 22:18:36,right_only
23108,11653,432,1,5944,4.99,2005-07-10 22:51:44,2006-02-15 22:18:36,left_only
23109,10134,374,2,5945,2.99,2005-07-10 22:52:42,2006-02-15 22:17:13,right_only
23110,10134,374,2,5945,2.99,2005-07-10 22:52:42,2006-02-15 22:17:13,left_only
23111,8364,308,1,5946,2.99,2005-07-10 22:57:29,2006-02-15 22:15:51,right_only
23112,8364,308,1,5946,2.99,2005-07-10 22:57:29,2006-02-15 22:15:51,left_only
23113,8945,331,1,5947,5.99,2005-07-10 23:07:42,2006-02-15 22:16:15,right_only
23114,8945,331,1,5947,5.99,2005-07-10 23:07:42,2006-02-15 22:16:15,left_only
23115,1576,57,2,5948,2.99,2005-07-10 23:12:08,2006-02-15 22:12:43,right_only
23116,1576,57,2,5948,2.99,2005-07-10 23:12:08,2006-02-15 22:12:43,left_only
23117,13364,496,2,5949,4.99,2005-07-10 23:13:00,2006-02-15 22:20:14,right_only
23118,13364,496,2,5949,4.99,2005-07-10 23:13:00,2006-02-15 22:20:14,left_only
23119,7953,294,1,595,1.99,2005-05-28 13:59:54,2006-02-15 22:15:35,right_only
23120,7953,294,1,595,1.99,2005-05-28 13:59:54,2006-02-15 22:15:35,left_only
23121,15674,585,2,5950,4.99,2005-07-10 23:13:45,2006-02-15 22:22:47,right_only
23122,15674,585,2,5950,4.99,2005-07-10 23:13:45,2006-02-15 22:22:47,left_only
23123,15773,589,1,5951,0.99,2005-07-10 23:14:29,2006-02-15 22:23:07,right_only
23124,15773,589,1,5951,0.99,2005-07-10 23:14:29,2006-02-15 22:23:07,left_only
23125,15934,595,1,5952,1.99,2005-07-10 23:18:20,2006-02-15 22:23:45,right_only
23126,15934,595,1,5952,1.99,2005-07-10 23:18:20,2006-02-15 22:23:45,left_only
23127,10453,386,1,5953,2.99,2005-07-10 23:21:35,2006-02-15 22:17:29,right_only
23128,10453,386,1,5953,2.99,2005-07-10 23:21:35,2006-02-15 22:17:29,left_only
23129,891,32,1,5954,2.99,2005-07-10 23:22:01,2006-02-15 22:12:36,right_only
23130,891,32,1,5954,2.99,2005-07-10 23:22:01,2006-02-15 22:12:36,left_only
23131,11071,409,1,5955,7.99,2005-07-10 23:22:10,2006-02-15 22:18:04,right_only
23132,11071,409,1,5955,7.99,2005-07-10 23:22:10,2006-02-15 22:18:04,left_only
23133,13441,499,1,5956,4.99,2005-07-10 23:23:08,2006-02-15 22:20:19,right_only
23134,13441,499,1,5956,4.99,2005-07-10 23:23:08,2006-02-15 22:20:19,left_only
23135,5701,210,2,5957,0.99,2005-07-10 23:24:02,2006-02-15 22:14:12,right_only
23136,5701,210,2,5957,0.99,2005-07-10 23:24:02,2006-02-15 22:14:12,left_only
23137,11609,430,1,5958,6.99,2005-07-10 23:31:51,2006-02-15 22:18:33,right_only
23138,11609,430,1,5958,6.99,2005-07-10 23:31:51,2006-02-15 22:18:33,left_only
23139,11752,436,1,5959,0.99,2005-07-10 23:35:36,2006-02-15 22:18:41,right_only
23140,11752,436,1,5959,0.99,2005-07-10 23:35:36,2006-02-15 22:18:41,left_only
23141,15765,589,1,596,4.99,2005-05-28 14:00:03,2006-02-15 22:23:05,right_only
23142,15765,589,1,596,4.99,2005-05-28 14:00:03,2006-02-15 22:23:05,left_only
23143,6455,239,1,5960,0.99,2005-07-10 23:38:34,2006-02-15 22:14:39,right_only
23144,6455,239,1,5960,0.99,2005-07-10 23:38:34,2006-02-15 22:14:39,left_only
23145,554,21,1,5961,2.99,2005-07-10 23:43:23,2006-02-15 22:12:33,right_only
23146,554,21,1,5961,2.99,2005-07-10 23:43:23,2006-02-15 22:12:33,left_only
23147,13672,507,1,5962,0.99,2005-07-10 23:45:22,2006-02-15 22:20:33,right_only
23148,13672,507,1,5962,0.99,2005-07-10 23:45:22,2006-02-15 22:20:33,left_only
23149,966,35,1,5963,0.99,2005-07-10 23:47:08,2006-02-15 22:12:37,right_only
23150,966,35,1,5963,0.99,2005-07-10 23:47:08,2006-02-15 22:12:37,left_only
23151,12316,456,2,5964,0.99,2005-07-10 23:47:18,2006-02-15 22:19:13,right_only
23152,12316,456,2,5964,0.99,2005-07-10 23:47:18,2006-02-15 22:19:13,left_only
23153,9410,348,2,5965,0.99,2005-07-10 23:51:52,2006-02-15 22:16:39,right_only
23154,9410,348,2,5965,0.99,2005-07-10 23:51:52,2006-02-15 22:16:39,left_only
23155,10408,384,2,5966,2.99,2005-07-10 23:59:27,2006-02-15 22:17:26,right_only
23156,10408,384,2,5966,2.99,2005-07-10 23:59:27,2006-02-15 22:17:26,left_only
23157,5842,215,2,5967,8.99,2005-07-11 00:02:19,2006-02-15 22:14:16,right_only
23158,5842,215,2,5967,8.99,2005-07-11 00:02:19,2006-02-15 22:14:16,left_only
23159,14859,554,1,5968,5.99,2005-07-11 00:03:11,2006-02-15 22:21:51,right_only
23160,14859,554,1,5968,5.99,2005-07-11 00:03:11,2006-02-15 22:21:51,left_only
23161,11672,433,1,5969,8.99,2005-07-11 00:03:22,2006-02-15 22:18:37,right_only
23162,11672,433,1,5969,8.99,2005-07-11 00:03:22,2006-02-15 22:18:37,left_only
23163,6717,249,1,597,3.99,2005-05-28 14:01:02,2006-02-15 22:14:48,right_only
23164,6717,249,1,597,3.99,2005-05-28 14:01:02,2006-02-15 22:14:48,left_only
23165,2565,94,2,5970,4.99,2005-07-11 00:04:50,2006-02-15 22:12:57,right_only
23166,2565,94,2,5970,4.99,2005-07-11 00:04:50,2006-02-15 22:12:57,left_only
23167,2282,84,1,5971,5.99,2005-07-11 00:05:58,2006-02-15 22:12:53,right_only
23168,2282,84,1,5971,5.99,2005-07-11 00:05:58,2006-02-15 22:12:53,left_only
23169,828,30,2,5972,7.99,2005-07-11 00:08:54,2006-02-15 22:12:36,right_only
23170,828,30,2,5972,7.99,2005-07-11 00:08:54,2006-02-15 22:12:36,left_only
23171,4477,165,1,5973,0.99,2005-07-11 00:09:17,2006-02-15 22:13:39,right_only
23172,4477,165,1,5973,0.99,2005-07-11 00:09:17,2006-02-15 22:13:39,left_only
23173,13927,517,2,5974,5.99,2005-07-11 00:10:37,2006-02-15 22:20:50,right_only
23174,13927,517,2,5974,5.99,2005-07-11 00:10:37,2006-02-15 22:20:50,left_only
23175,392,15,2,5975,2.99,2005-07-11 00:14:19,2006-02-15 22:12:32,right_only
23176,392,15,2,5975,2.99,2005-07-11 00:14:19,2006-02-15 22:12:32,left_only
23177,13613,505,2,5976,9.99,2005-07-11 00:16:35,2006-02-15 22:20:30,right_only
23178,13613,505,2,5976,9.99,2005-07-11 00:16:35,2006-02-15 22:20:30,left_only
23179,13067,484,2,5977,5.99,2005-07-11 00:16:38,2006-02-15 22:19:56,right_only
23180,13067,484,2,5977,5.99,2005-07-11 00:16:38,2006-02-15 22:19:56,left_only
23181,13690,508,2,5978,6.99,2005-07-11 00:16:54,2006-02-15 22:20:35,right_only
23182,13690,508,2,5978,6.99,2005-07-11 00:16:54,2006-02-15 22:20:35,left_only
23183,6770,251,2,5979,2.99,2005-07-11 00:17:09,2006-02-15 22:14:50,right_only
23184,6770,251,2,5979,2.99,2005-07-11 00:17:09,2006-02-15 22:14:50,left_only
23185,4326,159,1,598,0.99,2005-05-28 14:04:50,2006-02-15 22:13:35,right_only
23186,4326,159,1,598,0.99,2005-05-28 14:04:50,2006-02-15 22:13:35,left_only
23187,8392,309,1,5980,4.99,2005-07-11 00:18:21,2006-02-15 22:15:52,right_only
23188,8392,309,1,5980,4.99,2005-07-11 00:18:21,2006-02-15 22:15:52,left_only
23189,6513,241,1,5981,4.99,2005-07-11 00:19:04,2006-02-15 22:14:41,right_only
23190,6513,241,1,5981,4.99,2005-07-11 00:19:04,2006-02-15 22:14:41,left_only
23191,10887,403,1,5982,4.99,2005-07-11 00:24:44,2006-02-15 22:17:52,right_only
23192,10887,403,1,5982,4.99,2005-07-11 00:24:44,2006-02-15 22:17:52,left_only
23193,3422,127,2,5983,2.99,2005-07-11 00:34:11,2006-02-15 22:13:14,right_only
23194,3422,127,2,5983,2.99,2005-07-11 00:34:11,2006-02-15 22:13:14,left_only
23195,4835,178,1,5984,2.99,2005-07-11 00:44:36,2006-02-15 22:13:47,right_only
23196,4835,178,1,5984,2.99,2005-07-11 00:44:36,2006-02-15 22:13:47,left_only
23197,13641,506,2,5985,0.99,2005-07-11 00:51:58,2006-02-15 22:20:32,right_only
23198,13641,506,2,5985,0.99,2005-07-11 00:51:58,2006-02-15 22:20:32,left_only
23199,4641,171,1,5986,4.99,2005-07-11 00:54:56,2006-02-15 22:13:43,right_only
23200,4641,171,1,5986,4.99,2005-07-11 00:54:56,2006-02-15 22:13:43,left_only
23201,12066,447,2,5987,2.99,2005-07-11 00:55:31,2006-02-15 22:18:59,right_only
23202,12066,447,2,5987,2.99,2005-07-11 00:55:31,2006-02-15 22:18:59,left_only
23203,4300,158,1,5988,4.99,2005-07-11 00:55:38,2006-02-15 22:13:34,right_only
23204,4300,158,1,5988,4.99,2005-07-11 00:55:38,2006-02-15 22:13:34,left_only
23205,7663,283,2,5989,2.99,2005-07-11 00:57:53,2006-02-15 22:15:24,right_only
23206,7663,283,2,5989,2.99,2005-07-11 00:57:53,2006-02-15 22:15:24,left_only
23207,10641,393,1,599,4.99,2005-05-28 14:05:57,2006-02-15 22:17:39,right_only
23208,10641,393,1,599,4.99,2005-05-28 14:05:57,2006-02-15 22:17:39,left_only
23209,11654,432,1,5990,4.99,2005-07-11 01:03:14,2006-02-15 22:18:36,right_only
23210,11654,432,1,5990,4.99,2005-07-11 01:03:14,2006-02-15 22:18:36,left_only
23211,15803,590,1,5991,4.99,2005-07-11 01:03:38,2006-02-15 22:23:14,right_only
23212,15803,590,1,5991,4.99,2005-07-11 01:03:38,2006-02-15 22:23:14,left_only
23213,1494,54,1,5992,2.99,2005-07-11 01:06:21,2006-02-15 22:12:42,right_only
23214,1494,54,1,5992,2.99,2005-07-11 01:06:21,2006-02-15 22:12:42,left_only
23215,14238,529,1,5993,4.99,2005-07-11 01:06:41,2006-02-15 22:21:10,right_only
23216,14238,529,1,5993,4.99,2005-07-11 01:06:41,2006-02-15 22:21:10,left_only
23217,7996,295,2,5994,4.99,2005-07-11 01:14:10,2006-02-15 22:15:36,right_only
23218,7996,295,2,5994,4.99,2005-07-11 01:14:10,2006-02-15 22:15:36,left_only
23219,9719,360,1,5995,3.99,2005-07-11 01:15:39,2006-02-15 22:16:53,right_only
23220,9719,360,1,5995,3.99,2005-07-11 01:15:39,2006-02-15 22:16:53,left_only
23221,6030,223,2,5996,2.99,2005-07-11 01:18:33,2006-02-15 22:14:21,right_only
23222,6030,223,2,5996,2.99,2005-07-11 01:18:33,2006-02-15 22:14:21,left_only
23223,3446,128,2,5997,4.99,2005-07-11 01:19:50,2006-02-15 22:13:15,right_only
23224,3446,128,2,5997,4.99,2005-07-11 01:19:50,2006-02-15 22:13:15,left_only
23225,6747,250,1,5998,2.99,2005-07-11 01:20:46,2006-02-15 22:14:49,right_only
23226,6747,250,1,5998,2.99,2005-07-11 01:20:46,2006-02-15 22:14:49,left_only
23227,12143,450,1,5999,7.99,2005-07-11 01:21:22,2006-02-15 22:19:03,right_only
23228,12143,450,1,5999,7.99,2005-07-11 01:21:22,2006-02-15 22:19:03,left_only
23229,14728,549,1,6,0.99,2005-05-24 23:08:07,2006-02-15 22:21:42,right_only
23230,14728,549,1,6,0.99,2005-05-24 23:08:07,2006-02-15 22:21:42,left_only
23231,12690,470,2,60,2.99,2005-05-25 08:58:25,2006-02-15 22:19:34,right_only
23232,12690,470,2,60,2.99,2005-05-25 08:58:25,2006-02-15 22:19:34,left_only
23233,8959,332,2,600,3.99,2005-05-28 14:08:19,2006-02-15 22:16:16,right_only
23234,8959,332,2,600,3.99,2005-05-28 14:08:19,2006-02-15 22:16:16,left_only
23235,10036,371,1,6000,2.99,2005-07-11 01:23:06,2006-02-15 22:17:08,right_only
23236,10036,371,1,6000,2.99,2005-07-11 01:23:06,2006-02-15 22:17:08,left_only
23237,1239,45,2,6001,0.99,2005-07-11 01:24:44,2006-02-15 22:12:39,right_only
23238,1239,45,2,6001,0.99,2005-07-11 01:24:44,2006-02-15 22:12:39,left_only
23239,1240,45,2,6002,2.99,2005-07-11 01:27:49,2006-02-15 22:12:39,right_only
23240,1240,45,2,6002,2.99,2005-07-11 01:27:49,2006-02-15 22:12:39,left_only
23241,14187,527,2,6003,3.99,2005-07-11 01:28:33,2006-02-15 22:21:06,right_only
23242,14187,527,2,6003,3.99,2005-07-11 01:28:33,2006-02-15 22:21:06,left_only
23243,5530,204,2,6004,4.99,2005-07-11 01:34:25,2006-02-15 22:14:07,right_only
23244,5530,204,2,6004,4.99,2005-07-11 01:34:25,2006-02-15 22:14:07,left_only
23245,2122,78,1,6005,0.99,2005-07-11 01:36:42,2006-02-15 22:12:51,right_only
23246,2122,78,1,6005,0.99,2005-07-11 01:36:42,2006-02-15 22:12:51,left_only
23247,10793,399,2,6006,2.99,2005-07-11 01:38:42,2006-02-15 22:17:47,right_only
23248,10793,399,2,6006,2.99,2005-07-11 01:38:42,2006-02-15 22:17:47,left_only
23249,7826,289,2,6007,3.99,2005-07-11 01:43:06,2006-02-15 22:15:30,right_only
23250,7826,289,2,6007,3.99,2005-07-11 01:43:06,2006-02-15 22:15:30,left_only
23251,5865,216,1,6008,6.99,2005-07-11 01:51:29,2006-02-15 22:14:16,right_only
23252,5865,216,1,6008,6.99,2005-07-11 01:51:29,2006-02-15 22:14:16,left_only
23253,12700,470,1,6009,3.99,2005-07-11 01:51:58,2006-02-15 22:19:35,right_only
23254,12700,470,1,6009,3.99,2005-07-11 01:51:58,2006-02-15 22:19:35,left_only
23255,11579,429,2,601,7.99,2005-05-28 14:08:22,2006-02-15 22:18:32,right_only
23256,11579,429,2,601,7.99,2005-05-28 14:08:22,2006-02-15 22:18:32,left_only
23257,7714,285,1,6010,0.99,2005-07-11 01:52:28,2006-02-15 22:15:25,right_only
23258,7714,285,1,6010,0.99,2005-07-11 01:52:28,2006-02-15 22:15:25,left_only
23259,14188,527,2,6011,4.99,2005-07-11 01:54:48,2006-02-15 22:21:06,right_only
23260,14188,527,2,6011,4.99,2005-07-11 01:54:48,2006-02-15 22:21:06,left_only
23261,6965,258,2,6012,4.99,2005-07-11 02:00:12,2006-02-15 22:14:57,right_only
23262,6965,258,2,6012,4.99,2005-07-11 02:00:12,2006-02-15 22:14:57,left_only
23263,14604,543,2,6013,4.99,2005-07-11 02:02:03,2006-02-15 22:21:34,right_only
23264,14604,543,2,6013,4.99,2005-07-11 02:02:03,2006-02-15 22:21:34,left_only
23265,10748,397,2,6014,2.99,2005-07-11 02:02:55,2006-02-15 22:17:44,right_only
23266,10748,397,2,6014,2.99,2005-07-11 02:02:55,2006-02-15 22:17:44,left_only
23267,15965,596,1,6015,2.99,2005-07-11 02:04:12,2006-02-15 22:23:53,right_only
23268,15965,596,1,6015,2.99,2005-07-11 02:04:12,2006-02-15 22:23:53,left_only
23269,8029,296,2,6016,4.99,2005-07-11 02:04:45,2006-02-15 22:15:38,right_only
23270,8029,296,2,6016,4.99,2005-07-11 02:04:45,2006-02-15 22:15:38,left_only
23271,15966,596,1,6017,0.99,2005-07-11 02:05:32,2006-02-15 22:23:53,right_only
23272,15966,596,1,6017,0.99,2005-07-11 02:05:32,2006-02-15 22:23:53,left_only
23273,13473,500,2,6018,4.99,2005-07-11 02:06:36,2006-02-15 22:20:21,right_only
23274,13473,500,2,6018,4.99,2005-07-11 02:06:36,2006-02-15 22:20:21,left_only
23275,240,9,2,6019,4.99,2005-07-11 02:08:29,2006-02-15 22:12:31,right_only
23276,240,9,2,6019,4.99,2005-07-11 02:08:29,2006-02-15 22:12:31,left_only
23277,15792,590,1,602,3.99,2005-05-28 14:15:54,2006-02-15 22:23:11,right_only
23278,15792,590,1,602,3.99,2005-05-28 14:15:54,2006-02-15 22:23:11,left_only
23279,1921,71,2,6020,0.99,2005-07-11 02:08:55,2006-02-15 22:12:48,right_only
23280,1921,71,2,6020,0.99,2005-07-11 02:08:55,2006-02-15 22:12:48,left_only
23281,4703,173,2,6021,4.99,2005-07-11 02:10:18,2006-02-15 22:13:44,right_only
23282,4703,173,2,6021,4.99,2005-07-11 02:10:18,2006-02-15 22:13:44,left_only
23283,12664,469,2,6022,0.99,2005-07-11 02:15:53,2006-02-15 22:19:33,right_only
23284,12664,469,2,6022,0.99,2005-07-11 02:15:53,2006-02-15 22:19:33,left_only
23285,12317,456,2,6023,0.99,2005-07-11 02:15:57,2006-02-15 22:19:13,right_only
23286,12317,456,2,6023,0.99,2005-07-11 02:15:57,2006-02-15 22:19:13,left_only
23287,7335,271,1,6024,2.99,2005-07-11 02:16:47,2006-02-15 22:15:10,right_only
23288,7335,271,1,6024,2.99,2005-07-11 02:16:47,2006-02-15 22:15:10,left_only
23289,3043,113,1,6025,0.99,2005-07-11 02:18:13,2006-02-15 22:13:06,right_only
23290,3043,113,1,6025,0.99,2005-07-11 02:18:13,2006-02-15 22:13:06,left_only
23291,11072,409,2,6026,4.99,2005-07-11 02:21:43,2006-02-15 22:18:04,right_only
23292,11072,409,2,6026,4.99,2005-07-11 02:21:43,2006-02-15 22:18:04,left_only
23293,13816,513,1,6027,4.99,2005-07-11 02:26:29,2006-02-15 22:20:42,right_only
23294,13816,513,1,6027,4.99,2005-07-11 02:26:29,2006-02-15 22:20:42,left_only
23295,12144,450,1,6028,4.99,2005-07-11 02:31:44,2006-02-15 22:19:03,right_only
23296,12144,450,1,6028,4.99,2005-07-11 02:31:44,2006-02-15 22:19:03,left_only
23297,13998,520,1,6029,2.99,2005-07-11 02:36:46,2006-02-15 22:20:54,right_only
23298,13998,520,1,6029,2.99,2005-07-11 02:36:46,2006-02-15 22:20:54,left_only
23299,14453,537,2,603,4.99,2005-05-28 14:27:51,2006-02-15 22:21:24,right_only
23300,14453,537,2,603,4.99,2005-05-28 14:27:51,2006-02-15 22:21:24,left_only
23301,991,36,2,6030,0.99,2005-07-11 02:37:51,2006-02-15 22:12:37,right_only
23302,991,36,2,6030,0.99,2005-07-11 02:37:51,2006-02-15 22:12:37,left_only
23303,6047,224,1,6031,4.99,2005-07-11 02:42:14,2006-02-15 22:14:22,right_only
23304,6047,224,1,6031,4.99,2005-07-11 02:42:14,2006-02-15 22:14:22,left_only
23305,762,28,2,6032,0.99,2005-07-11 02:49:01,2006-02-15 22:12:35,right_only
23306,762,28,2,6032,0.99,2005-07-11 02:49:01,2006-02-15 22:12:35,left_only
23307,8707,322,2,6033,2.99,2005-07-11 02:59:34,2006-02-15 22:16:05,right_only
23308,8707,322,2,6033,2.99,2005-07-11 02:59:34,2006-02-15 22:16:05,left_only
23309,8762,324,1,6034,2.99,2005-07-11 03:00:50,2006-02-15 22:16:07,right_only
23310,8762,324,1,6034,2.99,2005-07-11 03:00:50,2006-02-15 22:16:07,left_only
23311,4779,176,1,6035,2.99,2005-07-11 03:01:45,2006-02-15 22:13:46,right_only
23312,4779,176,1,6035,2.99,2005-07-11 03:01:45,2006-02-15 22:13:46,left_only
23313,8058,297,2,6036,2.99,2005-07-11 03:02:28,2006-02-15 22:15:39,right_only
23314,8058,297,2,6036,2.99,2005-07-11 03:02:28,2006-02-15 22:15:39,left_only
23315,10454,386,1,6037,4.99,2005-07-11 03:06:54,2006-02-15 22:17:29,right_only
23316,10454,386,1,6037,4.99,2005-07-11 03:06:54,2006-02-15 22:17:29,left_only
23317,6574,243,2,6038,3.99,2005-07-11 03:10:37,2006-02-15 22:14:43,right_only
23318,6574,243,2,6038,3.99,2005-07-11 03:10:37,2006-02-15 22:14:43,left_only
23319,3694,137,1,6039,6.99,2005-07-11 03:12:19,2006-02-15 22:13:20,right_only
23320,3694,137,1,6039,6.99,2005-07-11 03:12:19,2006-02-15 22:13:20,left_only
23321,11506,426,2,604,0.99,2005-05-28 14:37:07,2006-02-15 22:18:28,right_only
23322,11506,426,2,604,0.99,2005-05-28 14:37:07,2006-02-15 22:18:28,left_only
23323,13768,511,2,6040,0.99,2005-07-11 03:14:26,2006-02-15 22:20:39,right_only
23324,13768,511,2,6040,0.99,2005-07-11 03:14:26,2006-02-15 22:20:39,left_only
23325,14790,551,1,6041,0.99,2005-07-11 03:14:58,2006-02-15 22:21:46,right_only
23326,14790,551,1,6041,0.99,2005-07-11 03:14:58,2006-02-15 22:21:46,left_only
23327,122,5,1,6042,8.99,2005-07-11 03:17:04,2006-02-15 22:12:30,right_only
23328,122,5,1,6042,8.99,2005-07-11 03:17:04,2006-02-15 22:12:30,left_only
23329,11610,430,2,6043,0.99,2005-07-11 03:18:10,2006-02-15 22:18:34,right_only
23330,11610,430,2,6043,0.99,2005-07-11 03:18:10,2006-02-15 22:18:34,left_only
23331,12990,481,1,6044,0.99,2005-07-11 03:18:39,2006-02-15 22:19:52,right_only
23332,12990,481,1,6044,0.99,2005-07-11 03:18:39,2006-02-15 22:19:52,left_only
23333,1080,39,1,6045,2.99,2005-07-11 03:21:05,2006-02-15 22:12:38,right_only
23334,1080,39,1,6045,2.99,2005-07-11 03:21:05,2006-02-15 22:12:38,left_only
23335,15239,569,2,6046,5.99,2005-07-11 03:21:49,2006-02-15 22:22:17,right_only
23336,15239,569,2,6046,5.99,2005-07-11 03:21:49,2006-02-15 22:22:17,left_only
23337,6328,235,1,6047,2.99,2005-07-11 03:27:01,2006-02-15 22:14:35,right_only
23338,6328,235,1,6047,2.99,2005-07-11 03:27:01,2006-02-15 22:14:35,left_only
23339,4194,154,1,6048,0.99,2005-07-11 03:32:23,2006-02-15 22:13:32,right_only
23340,4194,154,1,6048,0.99,2005-07-11 03:32:23,2006-02-15 22:13:32,left_only
23341,6362,236,2,6049,0.99,2005-07-11 03:32:32,2006-02-15 22:14:36,right_only
23342,6362,236,2,6049,0.99,2005-07-11 03:32:32,2006-02-15 22:14:36,left_only
23343,13491,501,1,605,1.99,2005-05-28 14:39:10,2006-02-15 22:20:22,right_only
23344,16079,297,1,605,1.15,2025-02-12 17:31:47,2025-02-12 17:31:47,left_only
23345,13491,501,1,605,1.99,2005-05-28 14:39:10,2006-02-15 22:20:22,left_only
23346,14189,527,1,6050,2.99,2005-07-11 03:34:29,2006-02-15 22:21:06,right_only
23347,14189,527,1,6050,2.99,2005-07-11 03:34:29,2006-02-15 22:21:06,left_only
23348,11725,435,2,6051,4.99,2005-07-11 03:46:41,2006-02-15 22:18:40,right_only
23349,11725,435,2,6051,4.99,2005-07-11 03:46:41,2006-02-15 22:18:40,left_only
23350,2033,75,2,6052,0.99,2005-07-11 03:51:27,2006-02-15 22:12:49,right_only
23351,2033,75,2,6052,0.99,2005-07-11 03:51:27,2006-02-15 22:12:49,left_only
23352,6394,237,2,6053,4.99,2005-07-11 03:51:59,2006-02-15 22:14:37,right_only
23353,6394,237,2,6053,4.99,2005-07-11 03:51:59,2006-02-15 22:14:37,left_only
23354,9565,354,1,6054,0.99,2005-07-11 03:58:39,2006-02-15 22:16:46,right_only
23355,9565,354,1,6054,0.99,2005-07-11 03:58:39,2006-02-15 22:16:46,left_only
23356,3362,125,1,6055,0.99,2005-07-11 03:59:08,2006-02-15 22:13:13,right_only
23357,3362,125,1,6055,0.99,2005-07-11 03:59:08,2006-02-15 22:13:13,left_only
23358,3930,145,2,6056,2.99,2005-07-11 04:01:27,2006-02-15 22:13:26,right_only
23359,3930,145,2,6056,2.99,2005-07-11 04:01:27,2006-02-15 22:13:26,left_only
23360,5087,187,1,6057,3.99,2005-07-11 04:03:40,2006-02-15 22:13:54,right_only
23361,5087,187,1,6057,3.99,2005-07-11 04:03:40,2006-02-15 22:13:54,left_only
23362,13420,498,1,6058,2.99,2005-07-11 04:03:51,2006-02-15 22:20:18,right_only
23363,13420,498,1,6058,2.99,2005-07-11 04:03:51,2006-02-15 22:20:18,left_only
23364,10681,394,2,6059,4.99,2005-07-11 04:03:54,2006-02-15 22:17:41,right_only
23365,10681,394,2,6059,4.99,2005-07-11 04:03:54,2006-02-15 22:17:41,left_only
23366,8107,299,2,606,8.99,2005-05-28 14:48:39,2006-02-15 22:15:41,right_only
23367,8107,299,2,606,8.99,2005-05-28 14:48:39,2006-02-15 22:15:41,left_only
23368,9242,342,2,6060,4.99,2005-07-11 04:06:17,2006-02-15 22:16:31,right_only
23369,9242,342,2,6060,4.99,2005-07-11 04:06:17,2006-02-15 22:16:31,left_only
23370,10623,392,2,6061,0.99,2005-07-11 04:06:25,2006-02-15 22:17:38,right_only
23371,10623,392,2,6061,0.99,2005-07-11 04:06:25,2006-02-15 22:17:38,left_only
23372,11040,408,1,6062,0.99,2005-07-11 04:11:58,2006-02-15 22:18:01,right_only
23373,11040,408,1,6062,0.99,2005-07-11 04:11:58,2006-02-15 22:18:01,left_only
23374,13973,519,2,6063,0.99,2005-07-11 04:16:51,2006-02-15 22:20:52,right_only
23375,13973,519,2,6063,0.99,2005-07-11 04:16:51,2006-02-15 22:20:52,left_only
23376,8059,297,1,6064,6.99,2005-07-11 04:23:18,2006-02-15 22:15:39,right_only
23377,8059,297,1,6064,6.99,2005-07-11 04:23:18,2006-02-15 22:15:39,left_only
23378,15058,562,2,6065,6.99,2005-07-11 04:25:51,2006-02-15 22:22:04,right_only
23379,15058,562,2,6065,6.99,2005-07-11 04:25:51,2006-02-15 22:22:04,left_only
23380,4218,155,1,6066,5.99,2005-07-11 04:32:42,2006-02-15 22:13:32,right_only
23381,4218,155,1,6066,5.99,2005-07-11 04:32:42,2006-02-15 22:13:32,left_only
23382,5051,186,2,6067,4.99,2005-07-11 04:34:49,2006-02-15 22:13:53,right_only
23383,5051,186,2,6067,4.99,2005-07-11 04:34:49,2006-02-15 22:13:53,left_only
23384,7162,265,1,6068,4.99,2005-07-11 04:41:09,2006-02-15 22:15:04,right_only
23385,7162,265,1,6068,4.99,2005-07-11 04:41:09,2006-02-15 22:15:04,left_only
23386,14841,553,1,6069,2.99,2005-07-11 04:44:59,2006-02-15 22:21:50,right_only
23387,14841,553,1,6069,2.99,2005-07-11 04:44:59,2006-02-15 22:21:50,left_only
